date,site,Borough,Pathway,NMCTR external delay,Total external delay days
25/06/2024,QEH,Other,Pathway 2,3,66
25/06/2024,UHL,Bexley,Pathway 3,2,43
25/06/2024,UHL,Greenwich,Pathway 0,2,12
25/06/2024,UHL,Greenwich,Pathway 1,2,3
25/06/2024,UHL,Greenwich,Pathway 3,2,45
25/06/2024,UHL,Lewisham,Pathway 0,7,45
25/06/2024,UHL,Lewisham,Pathway 1,8,81
25/06/2024,UHL,Lewisham,Pathway 2,5,70
25/06/2024,UHL,Lewisham,Pathway 3,17,283
25/06/2024,UHL,Other,Pathway 0,1,2
25/06/2024,UHL,Other,Pathway 1,2,19
25/06/2024,UHL,Other,Pathway 2,1,2
25/06/2024,UHL,Other,Pathway 3,1,22
26/06/2024,QEH,Bexley,Pathway 0,8,22
26/06/2024,QEH,Bexley,Pathway 1,1,14
26/06/2024,QEH,Bexley,Pathway 2,6,52
26/06/2024,QEH,Greenwich,Pathway 0,2,4
26/06/2024,QEH,Greenwich,Pathway 1,9,50
26/06/2024,QEH,Greenwich,Pathway 2,7,92
26/06/2024,QEH,Greenwich,Pathway 3,4,62
26/06/2024,QEH,Lewisham,Pathway 0,1,7
26/06/2024,QEH,Lewisham,Pathway 2,1,2
26/06/2024,QEH,Other,Pathway 0,1,18
26/06/2024,QEH,Other,Pathway 2,3,69
26/06/2024,UHL,Bexley,Pathway 3,1,23
26/06/2024,UHL,Greenwich,Pathway 0,2,14
26/06/2024,UHL,Greenwich,Pathway 1,3,25
26/06/2024,UHL,Greenwich,Pathway 3,4,68
26/06/2024,UHL,Lewisham,Pathway 0,6,44
26/06/2024,UHL,Lewisham,Pathway 1,10,101
26/06/2024,UHL,Lewisham,Pathway 2,5,75
26/06/2024,UHL,Lewisham,Pathway 3,17,288
26/06/2024,UHL,Other,Pathway 0,2,4
26/06/2024,UHL,Other,Pathway 1,2,21
26/06/2024,UHL,Other,Pathway 2,1,3
27/06/2024,QEH,Bexley,Pathway 0,3,16
27/06/2024,QEH,Bexley,Pathway 1,7,25
27/06/2024,QEH,Bexley,Pathway 2,6,53
27/06/2024,QEH,Bexley,Pathway 3,4,34
27/06/2024,QEH,Greenwich,Pathway 1,11,53
27/06/2024,QEH,Greenwich,Pathway 2,7,97
27/06/2024,QEH,Greenwich,Pathway 3,6,84
27/06/2024,QEH,Lewisham,Pathway 0,1,8
27/06/2024,QEH,Lewisham,Pathway 2,1,3
27/06/2024,QEH,Other,Pathway 0,1,19
27/06/2024,QEH,Other,Pathway 2,3,72
27/06/2024,UHL,Greenwich,Pathway 0,3,10
27/06/2024,UHL,Greenwich,Pathway 1,1,21
27/06/2024,UHL,Greenwich,Pathway 3,4,72
27/06/2024,UHL,Lewisham,Pathway 0,7,31
27/06/2024,UHL,Lewisham,Pathway 1,5,81
27/06/2024,UHL,Lewisham,Pathway 2,7,84
27/06/2024,UHL,Lewisham,Pathway 3,16,280
27/06/2024,UHL,Other,Pathway 0,2,3
27/06/2024,UHL,Other,Pathway 1,3,24
27/06/2024,UHL,Other,Pathway 2,1,4
28/06/2024,QEH,Bexley,Pathway 0,5,13
28/06/2024,QEH,Bexley,Pathway 1,10,41
28/06/2024,QEH,Bexley,Pathway 2,8,65
28/06/2024,QEH,Bexley,Pathway 3,5,43
28/06/2024,QEH,Greenwich,Pathway 1,9,51
28/06/2024,QEH,Greenwich,Pathway 2,9,121
28/06/2024,QEH,Greenwich,Pathway 3,5,77
28/06/2024,QEH,Lewisham,Pathway 2,1,4
28/06/2024,QEH,Other,Pathway 1,1,1
28/06/2024,QEH,Other,Pathway 2,2,49
28/06/2024,UHL,Greenwich,Pathway 0,3,13
28/06/2024,UHL,Greenwich,Pathway 1,1,22
28/06/2024,UHL,Greenwich,Pathway 3,4,76
28/06/2024,UHL,Lewisham,Pathway 0,6,29
28/06/2024,UHL,Lewisham,Pathway 1,5,86
28/06/2024,UHL,Lewisham,Pathway 2,4,61
28/06/2024,UHL,Lewisham,Pathway 3,16,296
28/06/2024,UHL,Other,Pathway 0,2,5
28/06/2024,UHL,Other,Pathway 1,2,17
28/06/2024,UHL,Other,Pathway 2,1,5
29/06/2024,QEH,Bexley,Pathway 0,4,16
29/06/2024,QEH,Bexley,Pathway 1,8,43
29/06/2024,QEH,Bexley,Pathway 2,8,73
29/06/2024,QEH,Bexley,Pathway 3,6,49
29/06/2024,QEH,Greenwich,Pathway 1,10,60
29/06/2024,QEH,Greenwich,Pathway 2,10,131
29/06/2024,QEH,Greenwich,Pathway 3,5,82
29/06/2024,QEH,Lewisham,Pathway 2,1,5
29/06/2024,QEH,Other,Pathway 1,1,2
29/06/2024,QEH,Other,Pathway 2,2,51
29/06/2024,UHL,Greenwich,Pathway 0,3,16
29/06/2024,UHL,Greenwich,Pathway 1,1,23
29/06/2024,UHL,Greenwich,Pathway 3,4,80
29/06/2024,UHL,Lewisham,Pathway 0,6,35
29/06/2024,UHL,Lewisham,Pathway 1,5,91
29/06/2024,UHL,Lewisham,Pathway 2,3,60
29/06/2024,UHL,Lewisham,Pathway 3,16,312
29/06/2024,UHL,Other,Pathway 0,2,7
29/06/2024,UHL,Other,Pathway 1,1,16
29/06/2024,UHL,Other,Pathway 2,1,6
30/06/2024,QEH,Bexley,Pathway 0,4,20
30/06/2024,QEH,Bexley,Pathway 1,8,51
30/06/2024,QEH,Bexley,Pathway 2,8,81
30/06/2024,QEH,Bexley,Pathway 3,5,53
30/06/2024,QEH,Greenwich,Pathway 1,9,48
30/06/2024,QEH,Greenwich,Pathway 2,10,141
30/06/2024,QEH,Greenwich,Pathway 3,4,59
30/06/2024,QEH,Lewisham,Pathway 2,1,6
30/06/2024,QEH,Other,Pathway 1,1,3
30/06/2024,QEH,Other,Pathway 2,2,53
30/06/2024,UHL,Greenwich,Pathway 0,3,19
30/06/2024,UHL,Greenwich,Pathway 1,1,24
30/06/2024,UHL,Greenwich,Pathway 3,4,84
30/06/2024,UHL,Lewisham,Pathway 0,6,41
30/06/2024,UHL,Lewisham,Pathway 1,5,96
30/06/2024,UHL,Lewisham,Pathway 2,3,63
30/06/2024,UHL,Lewisham,Pathway 3,16,328
30/06/2024,UHL,Other,Pathway 0,2,9
30/06/2024,UHL,Other,Pathway 1,1,17
30/06/2024,UHL,Other,Pathway 2,1,7
01/07/2024,QEH,Bexley,Pathway 0,3,10
01/07/2024,QEH,Bexley,Pathway 1,9,72
01/07/2024,QEH,Bexley,Pathway 2,11,93
01/07/2024,QEH,Bexley,Pathway 3,3,21
01/07/2024,QEH,Greenwich,Pathway 1,11,65
01/07/2024,QEH,Greenwich,Pathway 2,9,136
01/07/2024,QEH,Greenwich,Pathway 3,4,63
01/07/2024,QEH,Other,Pathway 0,1,2
01/07/2024,QEH,Other,Pathway 1,1,4
01/07/2024,QEH,Other,Pathway 2,2,55
01/07/2024,UHL,Greenwich,Pathway 0,3,22
01/07/2024,UHL,Greenwich,Pathway 1,1,25
01/07/2024,UHL,Greenwich,Pathway 3,4,111
01/07/2024,UHL,Lewisham,Pathway 0,7,45
01/07/2024,UHL,Lewisham,Pathway 1,11,117
01/07/2024,UHL,Lewisham,Pathway 2,4,67
01/07/2024,UHL,Lewisham,Pathway 3,15,262
01/07/2024,UHL,Other,Pathway 0,4,27
01/07/2024,UHL,Other,Pathway 1,2,19
01/07/2024,UHL,Other,Pathway 2,1,8
01/07/2024,UHL,Other,Pathway 3,1,28
02/07/2024,QEH,Bexley,Pathway 0,1,2
02/07/2024,QEH,Bexley,Pathway 1,8,75
02/07/2024,QEH,Bexley,Pathway 2,11,102
02/07/2024,QEH,Bexley,Pathway 3,5,73
02/07/2024,QEH,Greenwich,Pathway 0,1,1
02/07/2024,QEH,Greenwich,Pathway 1,13,61
02/07/2024,QEH,Greenwich,Pathway 2,9,139
02/07/2024,QEH,Greenwich,Pathway 3,4,55
02/07/2024,QEH,Other,Pathway 0,1,3
02/07/2024,QEH,Other,Pathway 1,1,5
02/07/2024,QEH,Other,Pathway 2,2,57
02/07/2024,UHL,Greenwich,Pathway 0,3,25
02/07/2024,UHL,Greenwich,Pathway 1,1,26
02/07/2024,UHL,Greenwich,Pathway 3,5,116
02/07/2024,UHL,Lewisham,Pathway 0,6,42
02/07/2024,UHL,Lewisham,Pathway 1,13,137
02/07/2024,UHL,Lewisham,Pathway 2,6,73
02/07/2024,UHL,Lewisham,Pathway 3,15,263
02/07/2024,UHL,Other,Pathway 0,5,32
02/07/2024,UHL,Other,Pathway 1,1,2
02/07/2024,UHL,Other,Pathway 3,2,30
03/07/2024,QEH,Bexley,Pathway 0,7,15
03/07/2024,QEH,Bexley,Pathway 1,11,71
03/07/2024,QEH,Bexley,Pathway 2,12,120
03/07/2024,QEH,Bexley,Pathway 3,5,78
03/07/2024,QEH,Greenwich,Pathway 0,1,2
03/07/2024,QEH,Greenwich,Pathway 1,15,78
03/07/2024,QEH,Greenwich,Pathway 2,9,148
03/07/2024,QEH,Greenwich,Pathway 3,5,60
03/07/2024,QEH,Other,Pathway 0,2,32
03/07/2024,QEH,Other,Pathway 2,1,31
03/07/2024,UHL,Greenwich,Pathway 0,4,34
03/07/2024,UHL,Greenwich,Pathway 3,4,90
03/07/2024,UHL,Lewisham,Pathway 0,7,19
03/07/2024,UHL,Lewisham,Pathway 1,13,140
03/07/2024,UHL,Lewisham,Pathway 2,6,49
03/07/2024,UHL,Lewisham,Pathway 3,15,278
03/07/2024,UHL,Other,Pathway 0,4,20
03/07/2024,UHL,Other,Pathway 3,2,32
04/07/2024,QEH,Bexley,Pathway 0,2,3
04/07/2024,QEH,Bexley,Pathway 1,12,83
04/07/2024,QEH,Bexley,Pathway 2,10,108
04/07/2024,QEH,Bexley,Pathway 3,5,56
04/07/2024,QEH,Greenwich,Pathway 0,1,1
04/07/2024,QEH,Greenwich,Pathway 1,14,84
04/07/2024,QEH,Greenwich,Pathway 2,8,138
04/07/2024,QEH,Greenwich,Pathway 3,6,84
04/07/2024,QEH,Other,Pathway 0,2,2
04/07/2024,QEH,Other,Pathway 2,1,32
04/07/2024,UHL,Bexley,Pathway 0,2,2
04/07/2024,UHL,Greenwich,Pathway 0,3,23
04/07/2024,UHL,Greenwich,Pathway 1,1,15
04/07/2024,UHL,Greenwich,Pathway 2,1,1
04/07/2024,UHL,Greenwich,Pathway 3,3,63
04/07/2024,UHL,Lewisham,Pathway 0,9,31
04/07/2024,UHL,Lewisham,Pathway 1,14,151
04/07/2024,UHL,Lewisham,Pathway 2,5,52
04/07/2024,UHL,Lewisham,Pathway 3,15,293
04/07/2024,UHL,Other,Pathway 0,3,16
04/07/2024,UHL,Other,Pathway 1,1,8
04/07/2024,UHL,Other,Pathway 3,2,34
05/07/2024,QEH,Bexley,Pathway 0,3,13
05/07/2024,QEH,Bexley,Pathway 1,12,79
05/07/2024,QEH,Bexley,Pathway 2,10,115
05/07/2024,QEH,Bexley,Pathway 3,6,63
05/07/2024,QEH,Greenwich,Pathway 0,1,1
05/07/2024,QEH,Greenwich,Pathway 1,15,93
05/07/2024,QEH,Greenwich,Pathway 2,11,164
05/07/2024,QEH,Greenwich,Pathway 3,5,87
05/07/2024,QEH,Other,Pathway 0,1,2
05/07/2024,QEH,Other,Pathway 2,2,35
05/07/2024,UHL,Bexley,Pathway 3,1,2
05/07/2024,UHL,Greenwich,Pathway 0,3,26
05/07/2024,UHL,Greenwich,Pathway 1,1,16
05/07/2024,UHL,Greenwich,Pathway 3,3,66
05/07/2024,UHL,Lewisham,Pathway 0,9,43
05/07/2024,UHL,Lewisham,Pathway 1,13,157
05/07/2024,UHL,Lewisham,Pathway 2,5,57
05/07/2024,UHL,Lewisham,Pathway 3,14,277
05/07/2024,UHL,Other,Pathway 0,3,19
05/07/2024,UHL,Other,Pathway 1,1,9
05/07/2024,UHL,Other,Pathway 3,2,36
06/07/2024,QEH,Bexley,Pathway 0,3,16
06/07/2024,QEH,Bexley,Pathway 1,12,102
06/07/2024,QEH,Bexley,Pathway 2,10,125
06/07/2024,QEH,Bexley,Pathway 3,6,69
06/07/2024,QEH,Greenwich,Pathway 0,1,2
06/07/2024,QEH,Greenwich,Pathway 1,17,109
06/07/2024,QEH,Greenwich,Pathway 2,11,175
06/07/2024,QEH,Greenwich,Pathway 3,5,92
06/07/2024,QEH,Other,Pathway 0,1,3
06/07/2024,QEH,Other,Pathway 2,2,37
06/07/2024,UHL,Bexley,Pathway 3,1,3
06/07/2024,UHL,Greenwich,Pathway 0,3,29
06/07/2024,UHL,Greenwich,Pathway 1,1,17
06/07/2024,UHL,Greenwich,Pathway 3,3,69
06/07/2024,UHL,Lewisham,Pathway 0,9,52
06/07/2024,UHL,Lewisham,Pathway 1,12,158
06/07/2024,UHL,Lewisham,Pathway 2,4,58
06/07/2024,UHL,Lewisham,Pathway 3,14,291
06/07/2024,UHL,Other,Pathway 0,3,22
06/07/2024,UHL,Other,Pathway 1,1,10
06/07/2024,UHL,Other,Pathway 3,2,38
07/07/2024,QEH,Bexley,Pathway 0,3,19
07/07/2024,QEH,Bexley,Pathway 1,12,114
07/07/2024,QEH,Bexley,Pathway 2,10,135
07/07/2024,QEH,Bexley,Pathway 3,6,75
07/07/2024,QEH,Greenwich,Pathway 0,1,3
07/07/2024,QEH,Greenwich,Pathway 1,16,124
07/07/2024,QEH,Greenwich,Pathway 2,11,186
07/07/2024,QEH,Greenwich,Pathway 3,5,97
07/07/2024,QEH,Other,Pathway 0,1,4
07/07/2024,QEH,Other,Pathway 2,2,39
07/07/2024,UHL,Bexley,Pathway 3,1,4
07/07/2024,UHL,Greenwich,Pathway 0,3,32
07/07/2024,UHL,Greenwich,Pathway 1,1,18
07/07/2024,UHL,Greenwich,Pathway 3,3,72
07/07/2024,UHL,Lewisham,Pathway 0,9,61
07/07/2024,UHL,Lewisham,Pathway 1,12,170
07/07/2024,UHL,Lewisham,Pathway 2,4,62
07/07/2024,UHL,Lewisham,Pathway 3,14,305
07/07/2024,UHL,Other,Pathway 0,3,25
07/07/2024,UHL,Other,Pathway 1,1,11
07/07/2024,UHL,Other,Pathway 3,2,40
08/07/2024,QEH,Bexley,Pathway 0,7,19
08/07/2024,QEH,Bexley,Pathway 1,11,113
08/07/2024,QEH,Bexley,Pathway 2,10,135
08/07/2024,QEH,Bexley,Pathway 3,4,61
08/07/2024,QEH,Greenwich,Pathway 0,1,1
08/07/2024,QEH,Greenwich,Pathway 1,14,109
08/07/2024,QEH,Greenwich,Pathway 2,12,201
08/07/2024,QEH,Greenwich,Pathway 3,3,64
08/07/2024,QEH,Other,Pathway 0,3,7
08/07/2024,QEH,Other,Pathway 2,2,41
08/07/2024,UHL,Bexley,Pathway 1,1,1
08/07/2024,UHL,Bexley,Pathway 3,1,5
08/07/2024,UHL,Greenwich,Pathway 0,3,25
08/07/2024,UHL,Greenwich,Pathway 1,3,31
08/07/2024,UHL,Greenwich,Pathway 2,1,1
08/07/2024,UHL,Greenwich,Pathway 3,3,75
08/07/2024,UHL,Lewisham,Pathway 0,10,74
08/07/2024,UHL,Lewisham,Pathway 1,15,160
08/07/2024,UHL,Lewisham,Pathway 2,3,59
08/07/2024,UHL,Lewisham,Pathway 3,13,253
08/07/2024,UHL,Other,Pathway 0,3,22
08/07/2024,UHL,Other,Pathway 1,1,12
08/07/2024,UHL,Other,Pathway 3,3,43
09/07/2024,QEH,Bexley,Pathway 0,3,5
09/07/2024,QEH,Bexley,Pathway 1,10,80
09/07/2024,QEH,Bexley,Pathway 2,7,85
09/07/2024,QEH,Bexley,Pathway 3,7,114
09/07/2024,QEH,Greenwich,Pathway 0,1,1
09/07/2024,QEH,Greenwich,Pathway 1,15,111
09/07/2024,QEH,Greenwich,Pathway 2,11,181
09/07/2024,QEH,Greenwich,Pathway 3,4,90
09/07/2024,QEH,Other,Pathway 0,2,11
09/07/2024,QEH,Other,Pathway 2,1,37
09/07/2024,UHL,Bexley,Pathway 0,1,6
09/07/2024,UHL,Bexley,Pathway 1,2,3
09/07/2024,UHL,Greenwich,Pathway 0,2,15
09/07/2024,UHL,Greenwich,Pathway 1,5,37
09/07/2024,UHL,Greenwich,Pathway 3,3,78
09/07/2024,UHL,Lewisham,Pathway 0,9,78
09/07/2024,UHL,Lewisham,Pathway 1,11,145
09/07/2024,UHL,Lewisham,Pathway 2,4,63
09/07/2024,UHL,Lewisham,Pathway 3,12,224
09/07/2024,UHL,Other,Pathway 0,5,39
09/07/2024,UHL,Other,Pathway 1,1,1
09/07/2024,UHL,Other,Pathway 3,4,47
10/07/2024,QEH,Bexley,Pathway 0,2,4
10/07/2024,QEH,Bexley,Pathway 1,12,96
10/07/2024,QEH,Bexley,Pathway 2,3,35
10/07/2024,QEH,Bexley,Pathway 3,8,138
10/07/2024,QEH,Greenwich,Pathway 0,1,1
10/07/2024,QEH,Greenwich,Pathway 1,17,120
10/07/2024,QEH,Greenwich,Pathway 2,14,216
10/07/2024,QEH,Greenwich,Pathway 3,5,95
10/07/2024,QEH,Other,Pathway 0,1,6
10/07/2024,QEH,Other,Pathway 2,1,38
10/07/2024,UHL,Bexley,Pathway 0,1,7
10/07/2024,UHL,Bexley,Pathway 1,2,5
10/07/2024,UHL,Greenwich,Pathway 0,1,14
10/07/2024,UHL,Greenwich,Pathway 1,4,39
10/07/2024,UHL,Greenwich,Pathway 3,3,81
10/07/2024,UHL,Lewisham,Pathway 0,8,84
10/07/2024,UHL,Lewisham,Pathway 1,11,148
10/07/2024,UHL,Lewisham,Pathway 2,3,65
10/07/2024,UHL,Lewisham,Pathway 3,17,259
10/07/2024,UHL,Other,Pathway 0,3,26
10/07/2024,UHL,Other,Pathway 1,1,2
10/07/2024,UHL,Other,Pathway 3,5,66
11/07/2024,QEH,Bexley,Pathway 0,4,9
11/07/2024,QEH,Bexley,Pathway 1,10,90
11/07/2024,QEH,Bexley,Pathway 2,3,27
11/07/2024,QEH,Bexley,Pathway 3,9,160
11/07/2024,QEH,Greenwich,Pathway 0,1,1
11/07/2024,QEH,Greenwich,Pathway 1,17,129
11/07/2024,QEH,Greenwich,Pathway 2,14,206
11/07/2024,QEH,Greenwich,Pathway 3,5,100
11/07/2024,QEH,Other,Pathway 0,1,7
11/07/2024,QEH,Other,Pathway 2,1,39
11/07/2024,UHL,Bexley,Pathway 1,1,4
11/07/2024,UHL,Bexley,Pathway 3,1,8
11/07/2024,UHL,Greenwich,Pathway 0,1,15
11/07/2024,UHL,Greenwich,Pathway 3,3,84
11/07/2024,UHL,Lewisham,Pathway 0,7,63
11/07/2024,UHL,Lewisham,Pathway 1,12,158
11/07/2024,UHL,Lewisham,Pathway 2,3,68
11/07/2024,UHL,Lewisham,Pathway 3,16,246
11/07/2024,UHL,Other,Pathway 0,3,29
11/07/2024,UHL,Other,Pathway 1,1,3
11/07/2024,UHL,Other,Pathway 2,1,10
11/07/2024,UHL,Other,Pathway 3,4,61
12/07/2024,QEH,Bexley,Pathway 0,1,2
12/07/2024,QEH,Bexley,Pathway 1,6,48
12/07/2024,QEH,Bexley,Pathway 2,7,68
12/07/2024,QEH,Bexley,Pathway 3,10,170
12/07/2024,QEH,Greenwich,Pathway 0,2,2
12/07/2024,QEH,Greenwich,Pathway 1,12,105
12/07/2024,QEH,Greenwich,Pathway 2,11,186
12/07/2024,QEH,Greenwich,Pathway 3,7,135
12/07/2024,QEH,Other,Pathway 0,1,8
12/07/2024,QEH,Other,Pathway 3,1,40
12/07/2024,UHL,Bexley,Pathway 1,1,5
12/07/2024,UHL,Bexley,Pathway 3,1,9
12/07/2024,UHL,Greenwich,Pathway 0,1,16
12/07/2024,UHL,Greenwich,Pathway 3,3,87
12/07/2024,UHL,Lewisham,Pathway 0,5,46
12/07/2024,UHL,Lewisham,Pathway 1,10,156
12/07/2024,UHL,Lewisham,Pathway 2,3,71
12/07/2024,UHL,Lewisham,Pathway 3,15,257
12/07/2024,UHL,Other,Pathway 0,3,32
12/07/2024,UHL,Other,Pathway 1,1,4
12/07/2024,UHL,Other,Pathway 2,1,11
12/07/2024,UHL,Other,Pathway 3,4,65
13/07/2024,QEH,Bexley,Pathway 0,1,3
13/07/2024,QEH,Bexley,Pathway 1,5,43
13/07/2024,QEH,Bexley,Pathway 2,8,76
13/07/2024,QEH,Bexley,Pathway 3,10,180
13/07/2024,QEH,Greenwich,Pathway 1,10,103
13/07/2024,QEH,Greenwich,Pathway 2,11,197
13/07/2024,QEH,Greenwich,Pathway 3,6,115
13/07/2024,QEH,Other,Pathway 0,1,9
13/07/2024,QEH,Other,Pathway 3,1,41
13/07/2024,UHL,Bexley,Pathway 1,1,6
13/07/2024,UHL,Bexley,Pathway 3,1,10
13/07/2024,UHL,Greenwich,Pathway 0,1,17
13/07/2024,UHL,Greenwich,Pathway 3,3,90
13/07/2024,UHL,Lewisham,Pathway 0,5,51
13/07/2024,UHL,Lewisham,Pathway 1,9,158
13/07/2024,UHL,Lewisham,Pathway 2,3,74
13/07/2024,UHL,Lewisham,Pathway 3,15,272
13/07/2024,UHL,Other,Pathway 0,3,35
13/07/2024,UHL,Other,Pathway 1,1,5
13/07/2024,UHL,Other,Pathway 2,1,12
13/07/2024,UHL,Other,Pathway 3,4,69
14/07/2024,QEH,Bexley,Pathway 0,1,4
14/07/2024,QEH,Bexley,Pathway 1,5,48
14/07/2024,QEH,Bexley,Pathway 2,8,84
14/07/2024,QEH,Bexley,Pathway 3,10,190
14/07/2024,QEH,Greenwich,Pathway 1,12,126
14/07/2024,QEH,Greenwich,Pathway 2,11,208
14/07/2024,QEH,Greenwich,Pathway 3,6,121
14/07/2024,QEH,Lewisham,Pathway 1,1,7
14/07/2024,QEH,Other,Pathway 0,1,10
14/07/2024,QEH,Other,Pathway 3,1,42
14/07/2024,UHL,Bexley,Pathway 1,1,7
14/07/2024,UHL,Bexley,Pathway 3,1,11
14/07/2024,UHL,Greenwich,Pathway 0,1,18
14/07/2024,UHL,Greenwich,Pathway 3,3,93
14/07/2024,UHL,Lewisham,Pathway 0,5,56
14/07/2024,UHL,Lewisham,Pathway 1,8,163
14/07/2024,UHL,Lewisham,Pathway 2,3,77
14/07/2024,UHL,Lewisham,Pathway 3,15,287
14/07/2024,UHL,Other,Pathway 0,3,38
14/07/2024,UHL,Other,Pathway 1,1,6
14/07/2024,UHL,Other,Pathway 2,1,13
14/07/2024,UHL,Other,Pathway 3,4,73
15/07/2024,QEH,Bexley,Pathway 1,4,41
15/07/2024,QEH,Bexley,Pathway 2,8,73
15/07/2024,QEH,Bexley,Pathway 3,9,164
15/07/2024,QEH,Greenwich,Pathway 0,1,1
15/07/2024,QEH,Greenwich,Pathway 1,14,136
15/07/2024,QEH,Greenwich,Pathway 2,8,127
15/07/2024,QEH,Greenwich,Pathway 3,4,93
15/07/2024,QEH,Lewisham,Pathway 1,1,8
15/07/2024,QEH,Other,Pathway 0,1,11
15/07/2024,QEH,Other,Pathway 3,1,43
15/07/2024,UHL,Bexley,Pathway 3,1,12
15/07/2024,UHL,Greenwich,Pathway 0,1,19
15/07/2024,UHL,Greenwich,Pathway 1,2,2
15/07/2024,UHL,Greenwich,Pathway 3,3,96
15/07/2024,UHL,Lewisham,Pathway 0,5,61
15/07/2024,UHL,Lewisham,Pathway 1,11,162
15/07/2024,UHL,Lewisham,Pathway 2,3,80
15/07/2024,UHL,Lewisham,Pathway 3,15,323
15/07/2024,UHL,Other,Pathway 0,2,34
15/07/2024,UHL,Other,Pathway 1,3,15
15/07/2024,UHL,Other,Pathway 2,1,1
15/07/2024,UHL,Other,Pathway 3,3,35
16/07/2024,QEH,Bexley,Pathway 1,5,66
16/07/2024,QEH,Bexley,Pathway 2,9,71
16/07/2024,QEH,Bexley,Pathway 3,9,204
16/07/2024,QEH,Greenwich,Pathway 0,1,2
16/07/2024,QEH,Greenwich,Pathway 1,14,140
16/07/2024,QEH,Greenwich,Pathway 2,8,135
16/07/2024,QEH,Greenwich,Pathway 3,4,97
16/07/2024,QEH,Lewisham,Pathway 1,1,9
16/07/2024,QEH,Other,Pathway 0,2,13
16/07/2024,QEH,Other,Pathway 1,1,1
16/07/2024,QEH,Other,Pathway 2,1,6
16/07/2024,QEH,Other,Pathway 3,1,44
16/07/2024,UHL,Bexley,Pathway 3,1,13
16/07/2024,UHL,Greenwich,Pathway 1,3,5
16/07/2024,UHL,Greenwich,Pathway 3,3,99
16/07/2024,UHL,Lewisham,Pathway 0,8,69
16/07/2024,UHL,Lewisham,Pathway 1,10,176
16/07/2024,UHL,Lewisham,Pathway 2,3,83
16/07/2024,UHL,Lewisham,Pathway 3,17,346
16/07/2024,UHL,Other,Pathway 0,2,36
16/07/2024,UHL,Other,Pathway 1,3,18
16/07/2024,UHL,Other,Pathway 2,1,2
16/07/2024,UHL,Other,Pathway 3,3,38
17/07/2024,QEH,Bexley,Pathway 1,5,46
17/07/2024,QEH,Bexley,Pathway 2,7,73
17/07/2024,QEH,Bexley,Pathway 3,9,213
17/07/2024,QEH,Greenwich,Pathway 0,3,5
17/07/2024,QEH,Greenwich,Pathway 1,13,129
17/07/2024,QEH,Greenwich,Pathway 2,9,171
17/07/2024,QEH,Greenwich,Pathway 3,4,101
17/07/2024,QEH,Lewisham,Pathway 1,1,10
17/07/2024,QEH,Other,Pathway 0,3,16
17/07/2024,UHL,Bexley,Pathway 3,1,14
17/07/2024,UHL,Greenwich,Pathway 1,2,3
17/07/2024,UHL,Greenwich,Pathway 3,3,102
17/07/2024,UHL,Lewisham,Pathway 0,8,68
17/07/2024,UHL,Lewisham,Pathway 1,12,208
17/07/2024,UHL,Lewisham,Pathway 2,4,71
17/07/2024,UHL,Lewisham,Pathway 3,19,377
17/07/2024,UHL,Other,Pathway 0,4,40
17/07/2024,UHL,Other,Pathway 1,2,18
17/07/2024,UHL,Other,Pathway 2,1,3
17/07/2024,UHL,Other,Pathway 3,3,41
18/07/2024,QEH,Bexley,Pathway 1,5,69
18/07/2024,QEH,Bexley,Pathway 2,8,84
18/07/2024,QEH,Bexley,Pathway 3,8,207
18/07/2024,QEH,Greenwich,Pathway 1,13,128
18/07/2024,QEH,Greenwich,Pathway 2,7,104
18/07/2024,QEH,Greenwich,Pathway 3,6,181
18/07/2024,QEH,Lewisham,Pathway 1,1,11
18/07/2024,QEH,Other,Pathway 0,1,14
18/07/2024,QEH,Other,Pathway 2,1,7
18/07/2024,UHL,Bexley,Pathway 1,1,1
18/07/2024,UHL,Bexley,Pathway 3,2,16
18/07/2024,UHL,Greenwich,Pathway 0,1,20
18/07/2024,UHL,Greenwich,Pathway 1,2,3
18/07/2024,UHL,Greenwich,Pathway 2,1,1
18/07/2024,UHL,Greenwich,Pathway 3,3,105
18/07/2024,UHL,Lewisham,Pathway 0,5,49
18/07/2024,UHL,Lewisham,Pathway 1,13,206
18/07/2024,UHL,Lewisham,Pathway 2,4,75
18/07/2024,UHL,Lewisham,Pathway 3,20,416
18/07/2024,UHL,Other,Pathway 0,4,23
18/07/2024,UHL,Other,Pathway 1,3,21
18/07/2024,UHL,Other,Pathway 2,1,4
18/07/2024,UHL,Other,Pathway 3,2,33
19/07/2024,QEH,Bexley,Pathway 1,4,25
19/07/2024,QEH,Bexley,Pathway 2,6,63
19/07/2024,QEH,Bexley,Pathway 3,8,206
19/07/2024,QEH,Greenwich,Pathway 0,2,2
19/07/2024,QEH,Greenwich,Pathway 1,11,113
19/07/2024,QEH,Greenwich,Pathway 2,8,130
19/07/2024,QEH,Greenwich,Pathway 3,6,187
19/07/2024,QEH,Lewisham,Pathway 1,1,1
19/07/2024,QEH,Other,Pathway 0,1,15
19/07/2024,QEH,Other,Pathway 2,1,8
19/07/2024,UHL,Bexley,Pathway 1,1,2
19/07/2024,UHL,Bexley,Pathway 3,2,18
19/07/2024,UHL,Greenwich,Pathway 0,1,21
19/07/2024,UHL,Greenwich,Pathway 1,1,3
